IsolateID1	IsolateID2	PTS_score	label
S8MRS0954-WB50.MID67.P10.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0253164556962025	50uL
S8MRS0956-WB50.MID71.P1.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0104166666666667	50uL
S8MRS0978-WB50.MID71.P2.nov22	S8MRS0633-WB50.MID50.P4.nov22	0	50uL
S8MRS0980-WB50.MID75.P2.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0223048327137546	50uL
S8MRS0997-WB50.MID75.P3.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0180722891566265	50uL
S8MRS2144-WB50-R1.MID71.P5.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0244897959183673	50uL
S8MRS2149-WB50-R1.MID71.P7.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0159362549800797	50uL
S8MRS2155-WB50.MID71.P8.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.036231884057971	50uL
S8MRS2160-WB50.MID75.P8.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0328947368421053	50uL
S8MRS2205-WB50.MID75.P10.nov22	S8MRS0633-WB50.MID50.P4.nov22	0	50uL
S8MRS2207-WB50-R1.MID79.P1.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0126582278481013	50uL
S8MRS2217-WB50-R1.MID79.P2.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0272727272727273	50uL
S8MRS2227-WB50-R1.MID79.P5.nov22	S8MRS0633-WB50.MID50.P4.nov22	0	50uL
S8MRS2267-WB50-R1.MID79.P8.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.020979020979021	50uL
S8MRS2276-WB50.MID79.P9.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0227920227920228	50uL
S8MRS2444-WB50.MID87.P1.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0155038759689922	50uL
S8MRS2446-WB50.MID91.P1.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0161290322580645	50uL
S8MRS2454-WB50.MID91.P2.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0117647058823529	50uL
S8MRS2458-WB50.MID87.P3.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0318906605922551	50uL
S8MRS2473-WB50.MID91.P4.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0184804928131417	50uL
S8MRS2489-WB50.MID91.P6.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0188235294117647	50uL
S8MRS2491-WB50.MID87.P7.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0226415094339623	50uL
S8MRS2512-WB50.MID91.P8.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.014760147601476	50uL
S8MRS2517-WB50.MID91.P9.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0246913580246914	50uL
S8MRS2524-WB50-R1.MID87.P10.nov22	S8MRS0633-WB50.MID50.P4.nov22	0	50uL
S8MRS2530-WB50.MID95.P2.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0275229357798165	50uL
S8MRS2533-WB50.MID99.P2.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0329218106995885	50uL
S8MRS2555-WB50.MID95.P6.nov22	S8MRS0633-WB50.MID50.P4.nov22	0	50uL
S8MRS2568-WB50.MID95.P9.nov22	S8MRS0633-WB50.MID50.P4.nov22	0.0238095238095238	50uL
S8MRS0636-WB50.MID50.P5.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0335570469798658	50uL
S8MRS0649-WB50.MID50.P7.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0287081339712919	50uL
S8MRS0655-WB50.MID50.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0198019801980198	50uL
S8MRS0656-WB50-R1.MID46.P9.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.04	50uL
S8MRS0659-WB50.MID46.P10.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0136986301369863	50uL
S8MRS0660-WB50.MID50.P10.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.03125	50uL
S8MRS0668-WB50.MID55.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.023121387283237	50uL
S8MRS0671-WB50.MID59.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0205338809034908	50uL
S8MRS0675-WB50-R1.MID55.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0238095238095238	50uL
S8MRS0686-WB50.MID59.P3.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0168776371308017	50uL
S8MRS0690-WB50-R1.MID55.P4.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0158730158730159	50uL
S8MRS0693-WB50.MID55.P5.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0273972602739726	50uL
S8MRS0714-WB50.MID55.P6.nov22	S8MRS0634-WB50.MID46.P5.nov22	0	50uL
S8MRS0735-WB50.MID59.P6.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0195121951219512	50uL
S8MRS0760-WB50.MID59.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.06	50uL
S8MRS0779-WB50.MID59.P9.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0653061224489796	50uL
S8MRS0850-WB50.MID63.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0316622691292876	50uL
S8MRS0867-WB50-R1.MID63.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.00930232558139535	50uL
S8MRS0886-WB50-R1.MID63.P4.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0482573726541555	50uL
S8MRS0893-WB50.MID63.P5.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0446096654275093	50uL
S8MRS0901-WB50.MID67.P5.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0328947368421053	50uL
S8MRS0904-WB50-R1.MID63.P6.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0274725274725275	50uL
S8MRS0910-WB50.MID63.P7.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0340425531914894	50uL
S8MRS0928-WB50.MID67.P7.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0516129032258065	50uL
S8MRS0936-WB50.MID67.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0208333333333333	50uL
S8MRS0938-WB50.MID63.P9.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.025974025974026	50uL
S8MRS0948-WB50.MID63.P10.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.025	50uL
S8MRS0954-WB50.MID67.P10.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0283018867924528	50uL
S8MRS0956-WB50.MID71.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0119760479041916	50uL
S8MRS0978-WB50.MID71.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0	50uL
S8MRS0980-WB50.MID75.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0245901639344262	50uL
S8MRS0997-WB50.MID75.P3.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0586319218241042	50uL
S8MRS2144-WB50-R1.MID71.P5.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0181818181818182	50uL
S8MRS2149-WB50-R1.MID71.P7.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0442477876106195	50uL
S8MRS2155-WB50.MID71.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0159362549800797	50uL
S8MRS2160-WB50.MID75.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.03584229390681	50uL
S8MRS2205-WB50.MID75.P10.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0163934426229508	50uL
S8MRS2207-WB50-R1.MID79.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0	50uL
S8MRS2217-WB50-R1.MID79.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0307692307692308	50uL
S8MRS2227-WB50-R1.MID79.P5.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0136054421768707	50uL
S8MRS2267-WB50-R1.MID79.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0459770114942529	50uL
S8MRS2276-WB50.MID79.P9.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0306748466257669	50uL
S8MRS2444-WB50.MID87.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0171673819742489	50uL
S8MRS2446-WB50.MID91.P1.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0269058295964126	50uL
S8MRS2454-WB50.MID91.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0551724137931034	50uL
S8MRS2458-WB50.MID87.P3.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0289855072463768	50uL
S8MRS2473-WB50.MID91.P4.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.029504741833509	50uL
S8MRS2489-WB50.MID91.P6.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.025	50uL
S8MRS2491-WB50.MID87.P7.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.025	50uL
S8MRS2512-WB50.MID91.P8.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.040650406504065	50uL
S8MRS2517-WB50.MID91.P9.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0260303687635575	50uL
S8MRS2524-WB50-R1.MID87.P10.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0592592592592593	50uL
S8MRS2530-WB50.MID95.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0518134715025907	50uL
S8MRS2533-WB50.MID99.P2.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.018348623853211	50uL
S8MRS2555-WB50.MID95.P6.nov22	S8MRS0634-WB50.MID46.P5.nov22	0	50uL
S8MRS2568-WB50.MID95.P9.nov22	S8MRS0634-WB50.MID46.P5.nov22	0.0385852090032154	50uL
S8MRS0649-WB50.MID50.P7.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0369230769230769	50uL
S8MRS0655-WB50.MID50.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0423076923076923	50uL
S8MRS0656-WB50-R1.MID46.P9.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0075187969924812	50uL
S8MRS0659-WB50.MID46.P10.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0305343511450382	50uL
S8MRS0660-WB50.MID50.P10.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0425531914893617	50uL
S8MRS0668-WB50.MID55.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.027681660899654	50uL
S8MRS0671-WB50.MID59.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0530679933665008	50uL
S8MRS0675-WB50-R1.MID55.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0211267605633803	50uL
S8MRS0686-WB50.MID59.P3.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.028328611898017	50uL
S8MRS0690-WB50-R1.MID55.P4.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0271739130434783	50uL
S8MRS0693-WB50.MID55.P5.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0152671755725191	50uL
S8MRS0714-WB50.MID55.P6.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0174672489082969	50uL
S8MRS0735-WB50.MID59.P6.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0186915887850467	50uL
S8MRS0760-WB50.MID59.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0506329113924051	50uL
S8MRS0779-WB50.MID59.P9.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0332409972299169	50uL
S8MRS0850-WB50.MID63.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0444444444444444	50uL
S8MRS0867-WB50-R1.MID63.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.054380664652568	50uL
S8MRS0886-WB50-R1.MID63.P4.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0531697341513292	50uL
S8MRS0893-WB50.MID63.P5.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0363636363636364	50uL
S8MRS0901-WB50.MID67.P5.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0523809523809524	50uL
S8MRS0904-WB50-R1.MID63.P6.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.05	50uL
S8MRS0910-WB50.MID63.P7.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.056980056980057	50uL
S8MRS0928-WB50.MID67.P7.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0516351118760757	50uL
S8MRS0936-WB50.MID67.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0324675324675325	50uL
S8MRS0938-WB50.MID63.P9.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0444444444444444	50uL
S8MRS0948-WB50.MID63.P10.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.036231884057971	50uL
S8MRS0954-WB50.MID67.P10.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0365853658536585	50uL
S8MRS0956-WB50.MID71.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0	50uL
S8MRS0978-WB50.MID71.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0144404332129964	50uL
S8MRS0980-WB50.MID75.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0388888888888889	50uL
S8MRS0997-WB50.MID75.P3.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0378250591016548	50uL
S8MRS2144-WB50-R1.MID71.P5.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0416666666666667	50uL
S8MRS2149-WB50-R1.MID71.P7.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0292397660818713	50uL
S8MRS2155-WB50.MID71.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0272479564032698	50uL
S8MRS2160-WB50.MID75.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0354430379746835	50uL
S8MRS2205-WB50.MID75.P10.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0168067226890756	50uL
S8MRS2207-WB50-R1.MID79.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0160642570281124	50uL
S8MRS2217-WB50-R1.MID79.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0257234726688103	50uL
S8MRS2227-WB50-R1.MID79.P5.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0152091254752852	50uL
S8MRS2267-WB50-R1.MID79.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0477453580901857	50uL
S8MRS2276-WB50.MID79.P9.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0497737556561086	50uL
S8MRS2444-WB50.MID87.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0401146131805158	50uL
S8MRS2446-WB50.MID91.P1.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0471976401179941	50uL
S8MRS2454-WB50.MID91.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0229885057471264	50uL
S8MRS2458-WB50.MID87.P3.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0452830188679245	50uL
S8MRS2473-WB50.MID91.P4.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0619718309859155	50uL
S8MRS2489-WB50.MID91.P6.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0348837209302326	50uL
S8MRS2491-WB50.MID87.P7.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0337078651685393	50uL
S8MRS2512-WB50.MID91.P8.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0497237569060773	50uL
S8MRS2517-WB50.MID91.P9.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0519930675909879	50uL
S8MRS2524-WB50-R1.MID87.P10.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0159362549800797	50uL
S8MRS2530-WB50.MID95.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0323624595469256	50uL
S8MRS2533-WB50.MID99.P2.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0419161676646707	50uL
S8MRS2555-WB50.MID95.P6.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.00862068965517241	50uL
S8MRS2568-WB50.MID95.P9.nov22	S8MRS0636-WB50.MID50.P5.nov22	0.0562060889929742	50uL
S8MRS0655-WB50.MID50.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0185614849187935	50uL
S8MRS0656-WB50-R1.MID46.P9.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0564971751412429	50uL
S8MRS0659-WB50.MID46.P10.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0346820809248555	50uL
S8MRS0660-WB50.MID50.P10.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0294736842105263	50uL
S8MRS0668-WB50.MID55.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.02	50uL
S8MRS0671-WB50.MID59.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0311284046692607	50uL
S8MRS0675-WB50-R1.MID55.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0102564102564103	50uL
S8MRS0686-WB50.MID59.P3.nov22	S8MRS0649-WB50.MID50.P7.nov22	0	50uL
S8MRS0690-WB50-R1.MID55.P4.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.021505376344086	50uL
S8MRS0693-WB50.MID55.P5.nov22	S8MRS0649-WB50.MID50.P7.nov22	0	50uL
S8MRS0714-WB50.MID55.P6.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0571428571428571	50uL
S8MRS0735-WB50.MID59.P6.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.00862068965517241	50uL
S8MRS0760-WB50.MID59.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0352422907488987	50uL
S8MRS0779-WB50.MID59.P9.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.00735294117647059	50uL
S8MRS0850-WB50.MID63.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0295566502463054	50uL
S8MRS0867-WB50-R1.MID63.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0247933884297521	50uL
S8MRS0886-WB50-R1.MID63.P4.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.035	50uL
S8MRS0893-WB50.MID63.P5.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0202702702702703	50uL
S8MRS0901-WB50.MID67.P5.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0181268882175227	50uL
S8MRS0904-WB50-R1.MID63.P6.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0460358056265985	50uL
S8MRS0910-WB50.MID63.P7.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0229007633587786	50uL
S8MRS0928-WB50.MID67.P7.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0284552845528455	50uL
S8MRS0936-WB50.MID67.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0365296803652968	50uL
S8MRS0938-WB50.MID63.P9.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0441988950276243	50uL
S8MRS0948-WB50.MID63.P10.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0106951871657754	50uL
S8MRS0954-WB50.MID67.P10.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.00836820083682008	50uL
S8MRS0956-WB50.MID71.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0206185567010309	50uL
S8MRS0978-WB50.MID71.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0106382978723404	50uL
S8MRS0980-WB50.MID75.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.029520295202952	50uL
S8MRS0997-WB50.MID75.P3.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0359281437125748	50uL
S8MRS2144-WB50-R1.MID71.P5.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0161943319838057	50uL
S8MRS2149-WB50-R1.MID71.P7.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0316205533596838	50uL
S8MRS2155-WB50.MID71.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.00719424460431655	50uL
S8MRS2160-WB50.MID75.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0326797385620915	50uL
S8MRS2205-WB50.MID75.P10.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0402684563758389	50uL
S8MRS2207-WB50-R1.MID79.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0375	50uL
S8MRS2217-WB50-R1.MID79.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.045045045045045	50uL
S8MRS2227-WB50-R1.MID79.P5.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0114942528735632	50uL
S8MRS2267-WB50-R1.MID79.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0208333333333333	50uL
S8MRS2276-WB50.MID79.P9.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0226628895184136	50uL
S8MRS2444-WB50.MID87.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0692307692307692	50uL
S8MRS2446-WB50.MID91.P1.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.032	50uL
S8MRS2454-WB50.MID91.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0116279069767442	50uL
S8MRS2458-WB50.MID87.P3.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0317460317460317	50uL
S8MRS2473-WB50.MID91.P4.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0348360655737705	50uL
S8MRS2489-WB50.MID91.P6.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0234192037470726	50uL
S8MRS2491-WB50.MID87.P7.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0374531835205993	50uL
S8MRS2512-WB50.MID91.P8.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0366300366300366	50uL
S8MRS2517-WB50.MID91.P9.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0245901639344262	50uL
S8MRS2524-WB50-R1.MID87.P10.nov22	S8MRS0649-WB50.MID50.P7.nov22	0	50uL
S8MRS2530-WB50.MID95.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.00909090909090909	50uL
S8MRS2533-WB50.MID99.P2.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0408163265306122	50uL
S8MRS2555-WB50.MID95.P6.nov22	S8MRS0649-WB50.MID50.P7.nov22	0	50uL
S8MRS2568-WB50.MID95.P9.nov22	S8MRS0649-WB50.MID50.P7.nov22	0.0236686390532544	50uL
S8MRS0656-WB50-R1.MID46.P9.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0268817204301075	50uL
S8MRS0659-WB50.MID46.P10.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0108695652173913	50uL
S8MRS0660-WB50.MID50.P10.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0507462686567164	50uL
S8MRS0668-WB50.MID55.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.020253164556962	50uL
S8MRS0671-WB50.MID59.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0451339915373766	50uL
S8MRS0675-WB50-R1.MID55.P2.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0153846153846154	50uL
S8MRS0686-WB50.MID59.P3.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0392156862745098	50uL
S8MRS0690-WB50-R1.MID55.P4.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0464135021097046	50uL
S8MRS0693-WB50.MID55.P5.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.016304347826087	50uL
S8MRS0714-WB50.MID55.P6.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.017910447761194	50uL
S8MRS0735-WB50.MID59.P6.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0281030444964871	50uL
S8MRS0760-WB50.MID59.P8.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.033175355450237	50uL
S8MRS0779-WB50.MID59.P9.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0385438972162741	50uL
S8MRS0850-WB50.MID63.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0399334442595674	50uL
S8MRS0867-WB50-R1.MID63.P2.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0183066361556064	50uL
S8MRS0886-WB50-R1.MID63.P4.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0336134453781513	50uL
S8MRS0893-WB50.MID63.P5.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.044806517311609	50uL
S8MRS0901-WB50.MID67.P5.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0532319391634981	50uL
S8MRS0904-WB50-R1.MID63.P6.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0716723549488055	50uL
S8MRS0910-WB50.MID63.P7.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0481400437636762	50uL
S8MRS0928-WB50.MID67.P7.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0436681222707424	50uL
S8MRS0936-WB50.MID67.P8.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0869565217391304	50uL
S8MRS0938-WB50.MID63.P9.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0585106382978723	50uL
S8MRS0948-WB50.MID63.P10.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0209424083769634	50uL
S8MRS0954-WB50.MID67.P10.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0184331797235023	50uL
S8MRS0956-WB50.MID71.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0102827763496144	50uL
S8MRS0978-WB50.MID71.P2.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0261096605744125	50uL
S8MRS0980-WB50.MID75.P2.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0472103004291846	50uL
S8MRS0997-WB50.MID75.P3.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0491493383742911	50uL
S8MRS2144-WB50-R1.MID71.P5.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0407239819004525	50uL
S8MRS2149-WB50-R1.MID71.P7.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0267857142857143	50uL
S8MRS2155-WB50.MID71.P8.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0507399577167019	50uL
S8MRS2160-WB50.MID75.P8.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0399201596806387	50uL
S8MRS2205-WB50.MID75.P10.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0232558139534884	50uL
S8MRS2207-WB50-R1.MID79.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0112676056338028	50uL
S8MRS2217-WB50-R1.MID79.P2.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0239808153477218	50uL
S8MRS2227-WB50-R1.MID79.P5.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.021680216802168	50uL
S8MRS2267-WB50-R1.MID79.P8.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0910973084886128	50uL
S8MRS2276-WB50.MID79.P9.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0401459854014599	50uL
S8MRS2444-WB50.MID87.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0791208791208791	50uL
S8MRS2446-WB50.MID91.P1.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0314606741573034	50uL
S8MRS2454-WB50.MID91.P2.nov22	S8MRS0655-WB50.MID50.P8.nov22	0.0108991825613079	50uL
